cds	logFC	adj.P.Val	Up_Regulation	TAIR_ID	evalue	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20394_c0_g1_i2:425-2329(-)	2.81742309600755	0.00411857244881805	R_cType	AT5G65690	0	| Symbols: PCK2, PEPCK | phosphoenolpyruvate carboxykinase 2 | chr5:26266477-26269486 FORWARD LENGTH=670
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20397_c0_g1_i1:421-3072(-)	2.44679263145148	0.000897109083702844	Both	AT2G26650	0	| Symbols: AKT1, ATAKT1, KT1 | K+ transporter 1 | chr2:11331965-11336444 REVERSE LENGTH=857
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204064_c0_g2_i1:276-932(+)	6.30828243821024	0.0318458996106174	R_cType	AT4G30610	4e-86	| Symbols: BRS1, SCPL24 | alpha/beta-Hydrolases superfamily protein | chr4:14944219-14948391 FORWARD LENGTH=465
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204064_c0_g2_i2:172-1545(+)	6.69139491927532	0.0427360770042141	R_cType	AT4G30610	0	| Symbols: BRS1, SCPL24 | alpha/beta-Hydrolases superfamily protein | chr4:14944219-14948391 FORWARD LENGTH=465
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204064_c0_g4_i1:2-352(+)	6.57283772536086	0.002688781237681	R_cType	AT2G24010	4.46e-54	| Symbols: scpl23 | serine carboxypeptidase-like 23 | chr2:10214714-10217542 FORWARD LENGTH=440
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204268_c3_g1_i1:3-1511(+)	7.76507009784758	0.00254536482113506	R_cType	AT4G01680	7.12e-35	| Symbols: MYB55 | myb domain protein 55 | chr4:716401-717415 REVERSE LENGTH=241
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204627_c0_g1_i2:310-1041(-)	2.14690765500874	0.0406765010039364	R_cType	AT4G11650	2.48e-89	| Symbols: ATOSM34, OSM34 | osmotin 34 | chr4:7025127-7026113 REVERSE LENGTH=244
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204644_c0_g5_i1:211-1002(-)	4.7979080017311	0.0031543232725955	R_cType	AT2G15490	1.56e-60	| Symbols: UGT73B4 | UDP-glycosyltransferase 73B4 | chr2:6761750-6763398 FORWARD LENGTH=484
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204644_c0_g5_i2:114-905(-)	6.28654618076527	0.00650832511700458	R_cType	AT2G15490	3.88e-60	| Symbols: UGT73B4 | UDP-glycosyltransferase 73B4 | chr2:6761750-6763398 FORWARD LENGTH=484
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204645_c0_g1_i1:645-1250(+)	3.20504533943893	0.00179059178204856	R_cType	AT3G61900	1.55e-28	| Symbols:  | SAUR-like auxin-responsive protein family  | chr3:22925813-22926379 FORWARD LENGTH=136
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204749_c0_g1_i1:244-1026(+)	5.26797324579039	4.80135711018847e-05	Both	AT5G03170	3.37e-57	| Symbols: FLA11, ATFLA11 | FASCICLIN-like arabinogalactan-protein 11 | chr5:752898-753638 REVERSE LENGTH=246
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204760_c0_g1_i1:2-541(+)	4.22148223861713	0.0208755586616436	R_cType	AT1G77330	1.42e-69	| Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr1:29063215-29064447 REVERSE LENGTH=307
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204799_c0_g1_i2:141-1022(+)	4.61214841641894	0.00457785405399977	R_cType	AT3G23730	9.17e-101	| Symbols: XTH16 | xyloglucan endotransglucosylase/hydrolase 16 | chr3:8550222-8551248 FORWARD LENGTH=291
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204799_c0_g3_i1:141-845(+)	6.74211429648854	0.00612611011580714	R_cType	AT3G23730	2.11e-90	| Symbols: XTH16 | xyloglucan endotransglucosylase/hydrolase 16 | chr3:8550222-8551248 FORWARD LENGTH=291
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20486_c1_g3_i4:1161-2162(+)	4.36761039630446	0.0492517820022744	R_cType	AT3G05660	4.98e-47	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20486_c1_g3_i4:1161-2162(+)	4.36761039630446	0.0492517820022744	R_cType	AT3G05660	8.54e-24	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20486_c1_g3_i4:1161-2162(+)	4.36761039630446	0.0492517820022744	R_cType	AT3G05660	5.93e-20	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20486_c1_g3_i4:1161-2162(+)	4.36761039630446	0.0492517820022744	R_cType	AT3G05660	2.03e-18	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20486_c1_g3_i4:1161-2162(+)	4.36761039630446	0.0492517820022744	R_cType	AT3G05660	1.69e-17	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20486_c1_g3_i4:1161-2162(+)	4.36761039630446	0.0492517820022744	R_cType	AT3G05660	3.42e-14	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20486_c1_g3_i4:1161-2162(+)	4.36761039630446	0.0492517820022744	R_cType	AT3G05660	1.73e-13	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR205015_c0_g2_i1:363-800(-)	3.2836235110485	0.00178121029646884	R_cType	AT5G15510	8.04e-52	| Symbols:  | TPX2 (targeting protein for Xklp2) protein family | chr5:5034120-5036614 FORWARD LENGTH=497
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR205047_c0_g1_i1:2-718(+)	3.62095972446723	0.0306156660739526	R_cType	AT4G35880	1.62e-38	| Symbols:  | Eukaryotic aspartyl protease family protein | chr4:16993339-16995721 FORWARD LENGTH=524
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR205191_c0_g1_i2:448-2475(+)	4.1026254741322	0.0447715778700528	R_cType	AT3G51070	0	| Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr3:18969068-18972291 FORWARD LENGTH=895
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR205265_c0_g1_i1:185-604(+)	6.53997610107823	0.00388478109277675	R_cType	AT1G56130	2.59e-30	| Symbols:  | Leucine-rich repeat transmembrane protein kinase | chr1:20994931-21000887 REVERSE LENGTH=1032
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20535_c9_g10_i5:2-313(+)	3.78377619658705	0.015140710683601	R_cType	AT1G10370	6.36e-18	| Symbols: GST30, ATGSTU17, GST30B, ERD9 | Glutathione S-transferase family protein | chr1:3397274-3398273 REVERSE LENGTH=227
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20536_c1_g2_i5:2-1393(+)	4.42480208489524	0.00804444446177759	R_cType	AT3G50150	4.03e-61	| Symbols:  | Plant protein of unknown function (DUF247) | chr3:18595809-18597551 REVERSE LENGTH=509
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR205390_c1_g1_i1:158-844(+)	3.70300991487507	0.000218357359983899	R_cType	AT4G28556	2.86e-18	| Symbols: RIC7 | PAK-box/P21-Rho-binding family protein | chr4:14114754-14115795 FORWARD LENGTH=216
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR205589_c0_g1_i1:159-1361(-)	2.55022252299484	0.0138604236849806	Both	AT5G19730	6.26e-111	| Symbols:  | Pectin lyase-like superfamily protein | chr5:6670562-6673202 FORWARD LENGTH=383
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR205608_c1_g1_i1:2-703(+)	3.62013134038891	0.0178799866013753	R_cType	AT5G52390	2.28e-50	| Symbols:  | PAR1 protein | chr5:21264281-21265173 REVERSE LENGTH=195
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR206547_c0_g1_i1:3-380(+)	3.08337137574565	0.0172910067011506	R_cType	AT4G18700	1.18e-28	| Symbols: CIPK12, SnRK3.9, ATWL4, WL4 | CBL-interacting protein kinase 12 | chr4:10289110-10290579 REVERSE LENGTH=489
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR206736_c4_g2_i1:2-364(+)	5.8224226816111	0.0145086369201072	R_cType	AT4G02280	5.1e-54	| Symbols: SUS3, ATSUS3 | sucrose synthase 3 | chr4:995166-998719 FORWARD LENGTH=809
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR206736_c4_g9_i1:115-711(+)	6.76930240884918	0.0159154652794903	R_cType	AT4G02280	2.68e-87	| Symbols: SUS3, ATSUS3 | sucrose synthase 3 | chr4:995166-998719 FORWARD LENGTH=809
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR206738_c0_g1_i1:406-831(-)	4.7739044406358	0.0125053521205831	R_cType	AT1G62500	1.33e-37	| Symbols:  | Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein | chr1:23132181-23133074 FORWARD LENGTH=297
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR206990_c0_g1_i1:355-1431(-)	6.88827693054066	0.0322913991503434	R_cType	AT5G33370	4.89e-147	| Symbols:  | GDSL-like Lipase/Acylhydrolase superfamily protein | chr5:12602773-12604670 REVERSE LENGTH=366
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR207220_c0_g3_i1:806-1951(-)	2.49514136730287	0.0261325187604665	R_cType	AT3G55020	5.05e-58	| Symbols:  | Ypt/Rab-GAP domain of gyp1p superfamily protein | chr3:20389278-20394713 REVERSE LENGTH=777
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR207771_c0_g2_i1:1-723(+)	4.81180127228387	0.0497610542834914	R_cType	AT5G61160	1.47e-19	| Symbols: AACT1 | anthocyanin 5-aromatic acyltransferase 1 | chr5:24608781-24610139 FORWARD LENGTH=452
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208072_c1_g1_i1:275-1981(-)	6.6273080194254	0.00057903555101551	R_cType	AT5G03260	0	| Symbols: LAC11 | laccase 11 | chr5:777198-779338 REVERSE LENGTH=557
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208114_c1_g7_i1:3-371(-)	3.86419635206792	0.0294592106108242	R_cType	AT1G73500	8.86e-48	| Symbols: ATMKK9, MKK9 | MAP kinase kinase 9 | chr1:27639419-27640351 REVERSE LENGTH=310
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208119_c2_g1_i2:282-842(-)	7.96068231619719	0.00804444446177759	R_cType	AT4G36800	5.31e-105	| Symbols: RCE1 | RUB1 conjugating enzyme 1 | chr4:17341237-17342148 REVERSE LENGTH=184
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208119_c2_g1_i3:113-688(-)	7.333117439467	0.00889500733071884	R_cType	AT4G36800	2.29e-105	| Symbols: RCE1 | RUB1 conjugating enzyme 1 | chr4:17341237-17342148 REVERSE LENGTH=184
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208123_c0_g1_i1:237-1796(-)	4.45324960304543	0.00736673055292975	R_cType	AT5G65700	8.94e-101	| Symbols: BAM1 | Leucine-rich receptor-like protein kinase family protein | chr5:26281826-26284945 FORWARD LENGTH=1003
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208123_c0_g1_i1:237-1796(-)	4.45324960304543	0.00736673055292975	R_cType	AT5G65700	6.81e-22	| Symbols: BAM1 | Leucine-rich receptor-like protein kinase family protein | chr5:26281826-26284945 FORWARD LENGTH=1003
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208123_c0_g1_i1:237-1796(-)	4.45324960304543	0.00736673055292975	R_cType	AT5G65700	8.42e-22	| Symbols: BAM1 | Leucine-rich receptor-like protein kinase family protein | chr5:26281826-26284945 FORWARD LENGTH=1003
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208123_c0_g1_i1:237-1796(-)	4.45324960304543	0.00736673055292975	R_cType	AT5G65700	2.82e-19	| Symbols: BAM1 | Leucine-rich receptor-like protein kinase family protein | chr5:26281826-26284945 FORWARD LENGTH=1003
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208123_c0_g1_i1:237-1796(-)	4.45324960304543	0.00736673055292975	R_cType	AT5G65700	3.87e-17	| Symbols: BAM1 | Leucine-rich receptor-like protein kinase family protein | chr5:26281826-26284945 FORWARD LENGTH=1003
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208123_c0_g1_i1:237-1796(-)	4.45324960304543	0.00736673055292975	R_cType	AT5G65700	2.7e-16	| Symbols: BAM1 | Leucine-rich receptor-like protein kinase family protein | chr5:26281826-26284945 FORWARD LENGTH=1003
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208123_c0_g1_i1:237-1796(-)	4.45324960304543	0.00736673055292975	R_cType	AT5G65700	7.54e-13	| Symbols: BAM1 | Leucine-rich receptor-like protein kinase family protein | chr5:26281826-26284945 FORWARD LENGTH=1003
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208123_c0_g1_i1:237-1796(-)	4.45324960304543	0.00736673055292975	R_cType	AT5G65700	5.35e-11	| Symbols: BAM1 | Leucine-rich receptor-like protein kinase family protein | chr5:26281826-26284945 FORWARD LENGTH=1003
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208294_c0_g1_i1:669-2138(+)	4.14979174950289	0.000266682877376018	R_cType	AT1G19170	0	| Symbols:  | Pectin lyase-like superfamily protein | chr1:6616777-6618875 FORWARD LENGTH=506
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208367_c0_g1_i1:428-1657(+)	4.86727946206596	0.0369654391886845	R_cType	AT1G21880	1.46e-137	| Symbols: LYM1 | lysm domain GPI-anchored protein 1 precursor | chr1:7680689-7682526 FORWARD LENGTH=416
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208445_c0_g1_i1:132-833(+)	2.30779655129333	0.00240466120038547	R_cType	AT1G78370	2.8e-71	| Symbols: ATGSTU20, GSTU20 | glutathione S-transferase TAU 20 | chr1:29484428-29485204 REVERSE LENGTH=217
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208501_c0_g1_i1:216-1373(+)	6.22699364374217	6.53968123124513e-05	Both	AT2G41610	1.71e-36	| Symbols:  | unknown protein; Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). | chr2:17347181-17348113 FORWARD LENGTH=310
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208501_c0_g1_i2:1-678(+)	6.17523027093613	0.0009323982856587	Both	AT2G41610	7.95e-24	| Symbols:  | unknown protein; Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). | chr2:17347181-17348113 FORWARD LENGTH=310
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208577_c0_g1_i1:133-564(+)	2.36517201479818	0.0210826395759019	R_cType	AT5G53120	2.39e-39	| Symbols: SPDS3, SPMS, ATSPDS3 | spermidine synthase 3 | chr5:21535429-21537653 FORWARD LENGTH=359
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208579_c0_g1_i1:2-1069(+)	4.55082744020932	0.00208867694109493	Both	AT1G77330	3.97e-112	| Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr1:29063215-29064447 REVERSE LENGTH=307
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208584_c0_g1_i1:202-645(-)	4.66046947002832	5.94775075761369e-05	Both	AT1G56580	3.37e-42	| Symbols: SVB | Protein of unknown function, DUF538 | chr1:21198402-21198902 REVERSE LENGTH=166
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208634_c0_g2_i1:282-677(-)	3.04656453354718	0.0276306491956525	R_cType	AT2G46600	1.3e-34	| Symbols:  | Calcium-binding EF-hand family protein | chr2:19136070-19136477 FORWARD LENGTH=135
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208641_c2_g1_i1:325-1443(+)	3.80285363810376	0.000753418049582665	R_cType	AT1G08250	9.98e-144	| Symbols: ADT6 | arogenate dehydratase 6 | chr1:2588994-2590235 REVERSE LENGTH=413
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208675_c0_g1_i1:232-1776(+)	5.57264572483294	0.000599734366925359	R_cType	AT1G01110	2.48e-58	| Symbols: IQD18 | IQ-domain 18 | chr1:52239-54494 FORWARD LENGTH=527
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208988_c0_g1_i2:161-1696(-)	4.63540053823137	0.0254753697179709	R_cType	AT3G14360	1.36e-150	| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr3:4791596-4793534 FORWARD LENGTH=518
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208993_c1_g3_i1:308-1213(+)	2.17098726038306	0.0024698387894177	Both	AT5G41050	1.04e-16	| Symbols:  | Pollen Ole e 1 allergen and extensin family protein | chr5:16433478-16434076 REVERSE LENGTH=172
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR209571_c0_g1_i1:346-1182(+)	5.01979351542161	0.0114938938990175	R_cType	AT5G52450	7.42e-51	| Symbols:  | MATE efflux family protein | chr5:21289042-21291749 REVERSE LENGTH=486
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR209571_c0_g1_i2:346-1560(+)	4.85455818720772	0.0131798733896721	R_cType	AT1G71140	1.19e-116	| Symbols:  | MATE efflux family protein | chr1:26824762-26826748 FORWARD LENGTH=485
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR209580_c0_g2_i1:298-996(-)	5.42514365067919	4.7713808074853e-05	R_cType	AT1G78370	2.83e-79	| Symbols: ATGSTU20, GSTU20 | glutathione S-transferase TAU 20 | chr1:29484428-29485204 REVERSE LENGTH=217
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR209591_c0_g1_i1:231-1844(+)	2.3372358087338	0.00185577422845142	R_cType	AT3G21240	0	| Symbols: 4CL2, AT4CL2 | 4-coumarate:CoA ligase 2 | chr3:7454497-7457314 REVERSE LENGTH=556
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR209901_c1_g2_i1:516-1250(-)	5.37639887721544	0.000120847922509321	R_cType	AT4G34050	2.11e-13	| Symbols: CCoAOMT1 | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr4:16310844-16311973 FORWARD LENGTH=259
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210038_c0_g1_i1:1-717(-)	5.48064041783818	0.00922275650712331	R_cType	AT5G26170	4.88e-28	| Symbols: WRKY50, ATWRKY50 | WRKY DNA-binding protein 50 | chr5:9147176-9148128 REVERSE LENGTH=173
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210038_c0_g1_i2:3-548(-)	7.06622358727053	0.0131423749892023	R_cType	AT1G69310	1.94e-22	| Symbols: WRKY57, ATWRKY57 | WRKY DNA-binding protein 57 | chr1:26056118-26057909 REVERSE LENGTH=287
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210038_c0_g1_i3:3-548(-)	5.24668045097633	0.0192746716830704	R_cType	AT1G69310	6.61e-22	| Symbols: WRKY57, ATWRKY57 | WRKY DNA-binding protein 57 | chr1:26056118-26057909 REVERSE LENGTH=287
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210071_c1_g1_i1:409-1209(+)	3.81676478223891	0.0154272089345315	R_cType	AT5G49800	1.38e-93	| Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr5:20234771-20236135 REVERSE LENGTH=242
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210487_c0_g1_i1:239-1561(-)	6.61421426565146	0.004140941071718	R_cType	AT1G57560	5.65e-56	| Symbols: AtMYB50, MYB50 | myb domain protein 50 | chr1:21316851-21317959 FORWARD LENGTH=314
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210721_c0_g2_i2:373-1011(-)	2.31030334274892	0.0347089525851946	R_cType	AT3G60520	2.53e-20	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02070.1); Has 107 Blast hits to 107 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 107; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr3:22361751-22362467 REVERSE LENGTH=129
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210918_c0_g1_i1:789-1991(-)	6.57876359004531	0.0440998529714829	R_cType	AT1G57560	3.89e-43	| Symbols: AtMYB50, MYB50 | myb domain protein 50 | chr1:21316851-21317959 FORWARD LENGTH=314
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210918_c0_g1_i2:789-2090(-)	10.9954133471763	0.00179059178204856	R_cType	AT1G57560	4.46e-43	| Symbols: AtMYB50, MYB50 | myb domain protein 50 | chr1:21316851-21317959 FORWARD LENGTH=314
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211193_c0_g1_i1:533-1861(-)	3.60620468865913	0.0073946416433696	R_cType	AT5G01020	0	| Symbols:  | Protein kinase superfamily protein | chr5:6309-8270 REVERSE LENGTH=410
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211230_c1_g2_i3:150-1466(+)	3.50472286730304	0.00421816046563469	Both	AT4G37070	1.4e-116	| Symbols: PLP1, PLA IVA, AtPLAIVA | Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein | chr4:17464916-17467058 REVERSE LENGTH=414
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211852_c1_g1_i2:70-1038(+)	7.09727227167706	0.006027922232703	R_cType	AT1G55790	3.44e-65	| Symbols:  | Domain of unknown function (DUF2431) | chr1:20852685-20856069 REVERSE LENGTH=515
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211912_c0_g2_i1:345-1124(+)	6.13880505342763	0.033795080340138	R_cType	AT1G68510	8.74e-57	| Symbols: LBD42 | LOB domain-containing protein 42 | chr1:25707033-25708004 FORWARD LENGTH=233
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211961_c3_g1_i1:284-811(+)	7.39016565710506	0.00818526489445385	R_cType	AT5G26660	8.97e-53	| Symbols: ATMYB86, MYB86 | myb domain protein 86 | chr5:9331775-9333044 REVERSE LENGTH=352
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211961_c3_g1_i2:284-871(+)	10.2519398676566	0.00059208341787054	Both	AT5G26660	2.85e-52	| Symbols: ATMYB86, MYB86 | myb domain protein 86 | chr5:9331775-9333044 REVERSE LENGTH=352
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212023_c4_g2_i1:268-948(+)	2.23610151139826	0.0469439556518553	R_cType	AT3G28450	9.95e-63	| Symbols:  | Leucine-rich repeat protein kinase family protein | chr3:10667359-10669176 FORWARD LENGTH=605
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212059_c1_g1_i1:342-2642(+)	2.51912093192406	0.00017298861259035	R_cType	AT5G17920	0	| Symbols: ATCIMS, ATMETS, ATMS1 | Cobalamin-independent synthase family protein | chr5:5935771-5939195 FORWARD LENGTH=765
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212549_c0_g1_i1:682-1185(+)	4.57837607096273	0.00108913005350442	R_cType	AT3G61460	4.42e-45	| Symbols: BRH1 | brassinosteroid-responsive RING-H2 | chr3:22741701-22742213 REVERSE LENGTH=170
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212574_c2_g2_i1:1-522(-)	5.2622413533041	0.00102073988795689	Both	AT3G60520	5.32e-16	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02070.1); Has 107 Blast hits to 107 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 107; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr3:22361751-22362467 REVERSE LENGTH=129
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212574_c2_g3_i1:346-897(-)	6.34035203416443	0.00111117908250631	Both	AT3G60520	4.57e-15	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02070.1); Has 107 Blast hits to 107 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 107; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr3:22361751-22362467 REVERSE LENGTH=129
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212574_c2_g3_i4:266-913(-)	2.00199767254434	0.0237298899887643	R_cType	AT3G60520	3.23e-14	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02070.1); Has 107 Blast hits to 107 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 107; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr3:22361751-22362467 REVERSE LENGTH=129
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212743_c1_g1_i1:368-799(-)	3.97529830555143	0.0103616769186567	R_cType	AT3G04720	3.8e-60	| Symbols: PR4, HEL, PR-4 | pathogenesis-related 4 | chr3:1285691-1286531 REVERSE LENGTH=212
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212760_c2_g1_i1:435-2159(-)	2.04744369033222	0.00029909169541422	R_cType	AT2G45720	1.57e-102	| Symbols:  | ARM repeat superfamily protein | chr2:18834468-18836129 FORWARD LENGTH=553
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212782_c0_g1_i1:347-3295(+)	2.85986257271218	0.00127657489095625	R_cType	AT1G79620	0	| Symbols:  | Leucine-rich repeat protein kinase family protein | chr1:29957633-29962174 REVERSE LENGTH=971
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212823_c0_g1_i1:671-2212(+)	2.86317717782633	0.034239912797032	R_cType	AT1G70710	0	| Symbols: ATGH9B1, CEL1, GH9B1 | glycosyl hydrolase 9B1 | chr1:26659356-26662962 REVERSE LENGTH=492
