cds	logFC	adj.P.Val	focus_term	sseqid	evalue	pident	ppos	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214573_c0_g1_i1:1-381(+)	6.30879112072254	0.0158507703908486	R_cType	gb|AGE09573.1|	8.99e-14	64.286	80.36	UPF-like protein [Eucalyptus cladocalyx]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214573_c0_g1_i1:1-381(+)	6.30879112072254	0.0158507703908486	R_cType	ref|XP_019424820.1|	1.36e-13	64.286	78.57	PREDICTED: CASP-like protein 2B1 [Lupinus angustifolius]<>hypothetical protein TanjilG_17846 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	3.28527120582912	0.000593408744835084	R_cType	gb|ABK27120.1|	3.62e-84	97.656	97.66	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	3.28527120582912	0.000593408744835084	R_cType	gb|AFG68498.1|	1.47e-56	81.818	90.91	hypothetical protein 0_4832_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	3.28527120582912	0.000593408744835084	R_cType	gb|AEW07548.1|	1.83e-56	82.645	91.74	hypothetical protein 0_4832_01, partial [Pinus radiata]<>hypothetical protein 0_4832_01, partial [Pinus taeda]<>hypothetical protein 0_4832_01, partial [Pinus taeda]<>hypothetical protein 0_4832_01, partial [Pinus taeda]<>hypothetical protein 0_4832_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	3.28527120582912	0.000593408744835084	R_cType	gb|ABR16761.1|	6.87e-34	53.448	65.52	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	3.28527120582912	0.000593408744835084	R_cType	gb|AFG71651.1|	4.6e-32	51.724	64.66	hypothetical protein 0_18152_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	3.28527120582912	0.000593408744835084	R_cType	ref|XP_007014761.1|	1.91e-30	54.206	69.16	PREDICTED: uncharacterized protein LOC18589643 [Theobroma cacao]<>Uncharacterized protein TCM_040264 [Theobroma cacao]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	3.28527120582912	0.000593408744835084	R_cType	gb|TQE02038.1|	2.43e-30	54.206	71.03	hypothetical protein C1H46_012357 [Malus baccata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	3.28527120582912	0.000593408744835084	R_cType	ref|XP_009364106.1|	4.15e-30	54.206	71.03	PREDICTED: uncharacterized protein LOC103954024 [Pyrus x bretschneideri]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	3.28527120582912	0.000593408744835084	R_cType	gb|ABK23879.1|	7.65e-30	58.333	75.93	unknown [Picea sitchensis]<>unknown [Picea sitchensis]<>unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	3.28527120582912	0.000593408744835084	R_cType	gb|ABK21835.1|	1.29e-29	58.333	75.93	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	5.86573355564758	0.000453142581505949	R_cType	gb|ABK26256.1|	1.65e-154	64.241	82.91	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	5.86573355564758	0.000453142581505949	R_cType	gb|KAF3788936.1|	1.34e-134	53.963	76.52	Diacylglycerol O-acyltransferase 2 [Nymphaea thermarum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	5.86573355564758	0.000453142581505949	R_cType	ref|XP_031474204.1|	2.89e-134	55.38	78.48	diacylglycerol O-acyltransferase 2 [Nymphaea colorata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	5.86573355564758	0.000453142581505949	R_cType	gb|KAA8547623.1|	5.42e-133	53.659	75.3	hypothetical protein F0562_004052 [Nyssa sinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	5.86573355564758	0.000453142581505949	R_cType	gb|PIN08318.1|	5.42e-133	55.882	77.12	Acyl-CoA:diacylglycerol acyltransferase (DGAT) [Handroanthus impetiginosus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	5.86573355564758	0.000453142581505949	R_cType	gb|RWR72755.1|	8.94e-133	54.242	75.15	diacylglycerol O-acyltransferase 2D-like protein [Cinnamomum micranthum f. kanehirae]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	5.86573355564758	0.000453142581505949	R_cType	ref|XP_003612436.1|	2.82e-131	57.095	79.05	diacylglycerol O-acyltransferase 2D [Medicago truncatula]<>type 2 acyl-CoA diacylglycerol acyltransferase [Medicago truncatula]<>Diacylglycerol O-acyltransferase 2D [Medicago truncatula]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	5.86573355564758	0.000453142581505949	R_cType	gb|ACJ84867.1|	1.02e-130	57.095	79.05	unknown [Medicago truncatula]<>unknown [Medicago truncatula]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	5.86573355564758	0.000453142581505949	R_cType	gb|PSS30104.1|	1.01e-129	54.575	77.78	Diacylglycerol O-acyltransferase [Actinidia chinensis var. chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	5.86573355564758	0.000453142581505949	R_cType	dbj|BCB92186.1|	1.46e-129	55.263	76.32	diacylglycerol O-acyltransferase 2D [Glycine max]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	2.68581520773263	0.00964986344551335	R_cType	gb|ABK22697.1|	9.14e-84	80.519	87.01	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	2.68581520773263	0.00964986344551335	R_cType	gb|ABR16586.1|	4.4e-83	83.117	85.06	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	2.68581520773263	0.00964986344551335	R_cType	gb|ABR16911.1|	2.07e-81	80.519	87.01	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	2.68581520773263	0.00964986344551335	R_cType	gb|ABR17724.1|	1.52e-80	77.922	85.71	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	2.68581520773263	0.00964986344551335	R_cType	gb|ABR16667.1|	5.77e-75	77.922	82.47	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	2.68581520773263	0.00964986344551335	R_cType	gb|ABK24815.1|	1.91e-68	74.51	79.74	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	2.68581520773263	0.00964986344551335	R_cType	gb|ABR16385.1|	1.65e-61	67.32	74.51	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	2.68581520773263	0.00964986344551335	R_cType	gb|ABR16483.1|	5.63e-53	63.636	68.83	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	2.68581520773263	0.00964986344551335	R_cType	gb|ABR16688.1|	7.02e-47	56.863	63.4	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	2.68581520773263	0.00964986344551335	R_cType	gb|ABR18266.1|	4.11e-46	56.209	64.05	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	2.58159635322391	0.00998708868537321	R_cType	gb|ABR17480.1|	0	99.419	99.42	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	2.58159635322391	0.00998708868537321	R_cType	gb|ABK26974.1|	0	96.802	98.26	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	2.58159635322391	0.00998708868537321	R_cType	ref|XP_023911374.1|	2.11e-171	71.091	81.71	peroxidase 72-like isoform X1 [Quercus suber]<>peroxidase 72-like isoform X2 [Quercus suber]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	2.58159635322391	0.00998708868537321	R_cType	ref|XP_023881938.1|	3.38e-171	70.796	82.3	peroxidase 72-like [Quercus suber]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	2.58159635322391	0.00998708868537321	R_cType	gb|KAF3943414.1|	3.77e-171	70.501	82.3	hypothetical protein CMV_030026 [Castanea mollissima]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	2.58159635322391	0.00998708868537321	R_cType	ref|XP_030937734.1|	5.71e-171	70.796	81.71	peroxidase 72-like [Quercus lobata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	2.58159635322391	0.00998708868537321	R_cType	ref|XP_023894416.1|	1.07e-168	70.501	81.12	peroxidase 72-like [Quercus suber]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	2.58159635322391	0.00998708868537321	R_cType	ref|XP_023894414.1|	1.81e-168	69.208	81.23	peroxidase 49-like [Quercus suber]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	2.58159635322391	0.00998708868537321	R_cType	ref|XP_023874735.1|	2.9e-168	69.912	81.71	peroxidase 72-like [Quercus suber]<>peroxidase 72-like [Quercus suber]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	2.58159635322391	0.00998708868537321	R_cType	ref|XP_010252386.1|	4.08e-168	72.136	83.28	PREDICTED: peroxidase 72-like [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	2.2844963292063	0.0219339493581579	R_cType	gb|QEL09537.1|	4.16e-105	61.868	73.93	class VII chitinase [Pinus banksiana]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	2.2844963292063	0.0219339493581579	R_cType	gb|AEF59004.1|	7.58e-104	62.257	73.15	class VII chitinase [Picea engelmannii x Picea glauca]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	2.2844963292063	0.0219339493581579	R_cType	gb|ABK23371.1|	1.84e-103	61.868	72.76	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	2.2844963292063	0.0219339493581579	R_cType	gb|ABK21750.1|	4.76e-103	61.479	72.76	unknown [Picea sitchensis]<>unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	2.2844963292063	0.0219339493581579	R_cType	gb|ABK21702.1|	3.34e-102	61.628	72.48	unknown [Picea sitchensis]<>unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	2.2844963292063	0.0219339493581579	R_cType	gb|ACN39919.1|	1.11e-101	61.628	72.87	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	2.2844963292063	0.0219339493581579	R_cType	gb|AEF59003.1|	1.26e-101	61.24	72.87	class VII chitinase [Picea engelmannii x Picea glauca]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	2.2844963292063	0.0219339493581579	R_cType	gb|ABR17294.1|	1.13e-100	60.853	72.87	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	2.2844963292063	0.0219339493581579	R_cType	gb|ABK23908.1|	1.83e-100	60.853	72.48	unknown [Picea sitchensis]<>unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	2.2844963292063	0.0219339493581579	R_cType	gb|ABK22545.1|	1.87e-100	60.853	72.48	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215176_c12_g2_i1:3-584(-)	4.68557005280131	0.0399030916097769	R_cType	gb|ABK23886.1|	2.33e-58	68.153	77.71	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215176_c12_g2_i1:3-584(-)	4.68557005280131	0.0399030916097769	R_cType	gb|ABK26546.1|	2.06e-56	65.409	75.47	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215176_c12_g2_i1:3-584(-)	4.68557005280131	0.0399030916097769	R_cType	gb|ABK21078.1|	6.9e-56	66.25	76.25	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215176_c12_g2_i1:3-584(-)	4.68557005280131	0.0399030916097769	R_cType	gb|ABK21926.1|	3.43e-55	67.702	73.91	unknown [Picea sitchensis]<>unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215176_c12_g2_i1:3-584(-)	4.68557005280131	0.0399030916097769	R_cType	gb|ADE77963.1|	1.41e-53	66.25	73.12	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215176_c12_g2_i1:3-584(-)	4.68557005280131	0.0399030916097769	R_cType	gb|ABK24113.1|	5.52e-53	65.839	75.16	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215176_c12_g2_i1:3-584(-)	4.68557005280131	0.0399030916097769	R_cType	gb|ABR18383.1|	1.36e-50	65.217	77.02	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215176_c12_g2_i1:3-584(-)	4.68557005280131	0.0399030916097769	R_cType	gb|ABK24414.1|	1.95e-49	62.264	75.47	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215176_c12_g2_i1:3-584(-)	4.68557005280131	0.0399030916097769	R_cType	gb|ACN40902.1|	5.8e-44	64.557	73.42	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215176_c12_g2_i1:3-584(-)	4.68557005280131	0.0399030916097769	R_cType	gb|ABK25442.1|	1.61e-43	59.877	69.14	unknown [Picea sitchensis]<>unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215209_c0_g2_i1:2-544(-)	3.89239974898663	0.00152358196670491	R_cType	gb|ABK26883.1|	4.3e-74	83.784	87.16	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215343_c0_g1_i2:538-1431(-)	5.11461188601869	0.0326560727381539	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	3.5162355928278	4.80135711018847e-05	R_cType	gb|ABK25782.1|	5.79e-87	54.709	75.78	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	3.5162355928278	4.80135711018847e-05	R_cType	ref|XP_016562248.1|	7.75e-85	53.883	76.21	PREDICTED: uncharacterized protein YwbO isoform X1 [Capsicum annuum]<>putative ultraviolet-B receptor UVR8-like isoform X1 [Capsicum annuum]<>hypothetical protein T459_06752 [Capsicum annuum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	3.5162355928278	4.80135711018847e-05	R_cType	gb|PPS10884.1|	8.65e-85	53.704	74.54	hypothetical protein GOBAR_AA09758 [Gossypium barbadense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	3.5162355928278	4.80135711018847e-05	R_cType	ref|XP_017609181.1|	1.63e-84	53.704	74.54	PREDICTED: uncharacterized protein YwbO isoform X2 [Gossypium arboreum]<>putative ywbO [Gossypium arboreum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	3.5162355928278	4.80135711018847e-05	R_cType	ref|XP_016746976.2|	2.15e-84	53.704	74.54	uncharacterized protein YwbO [Gossypium hirsutum]<>hypothetical protein ES319_A07G194100v1 [Gossypium barbadense]<>hypothetical protein ERO13_A07G179800v2 [Gossypium hirsutum]<>hypothetical protein ES288_A07G210800v1 [Gossypium darwinii]<>hypothetical protein E1A91_A07G202200v1 [Gossypium mustelinum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	3.5162355928278	4.80135711018847e-05	R_cType	ref|XP_017609176.1|	2.16e-84	53.704	74.54	PREDICTED: uncharacterized protein YwbO isoform X1 [Gossypium arboreum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	3.5162355928278	4.80135711018847e-05	R_cType	ref|XP_018442955.1|	2.17e-84	53.704	73.15	PREDICTED: uncharacterized protein LOC108814824 [Raphanus sativus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	3.5162355928278	4.80135711018847e-05	R_cType	gb|KAF8079915.1|	2.91e-84	53.241	73.15	hypothetical protein N665_0992s0005 [Sinapis alba]<>hypothetical protein N665_0598s0007 [Sinapis alba]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	3.5162355928278	4.80135711018847e-05	R_cType	gb|KJB10388.1|	3.14e-84	53.704	75	hypothetical protein B456_001G207200 [Gossypium raimondii]<>hypothetical protein GOBAR_DD02839 [Gossypium barbadense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	3.5162355928278	4.80135711018847e-05	R_cType	ref|XP_006405682.1|	3.47e-84	53.917	74.19	uncharacterized protein LOC18022637 [Eutrema salsugineum]<>uncharacterized protein LOC18022637 [Eutrema salsugineum]<>hypothetical protein EUTSA_v10027927mg [Eutrema salsugineum]<>hypothetical protein EUTSA_v10027927mg [Eutrema salsugineum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215400_c0_g1_i1:2-451(+)	5.18389199008705	0.0294192730988127	R_cType	gb|ABK25648.1|	2.17e-91	100	100	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	2.51599588220572	1.79003692098549e-05	R_cType	gb|ABK22190.1|	8.99e-134	100	100	unknown [Picea sitchensis]<>unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	2.51599588220572	1.79003692098549e-05	R_cType	ref|XP_006827821.1|	1.83e-95	70.213	84.57	uncharacterized protein LOC18423122 isoform X1 [Amborella trichopoda]<>hypothetical protein AMTR_s00009p00268420 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	2.51599588220572	1.79003692098549e-05	R_cType	ref|XP_026423142.1|	2.66e-83	65.761	79.35	uncharacterized protein LOC113319060 [Papaver somniferum]<>uncharacterized protein LOC113348850 [Papaver somniferum]<>hypothetical protein C5167_019365 [Papaver somniferum]<>hypothetical protein C5167_043264 [Papaver somniferum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	2.51599588220572	1.79003692098549e-05	R_cType	gb|KAG1361230.1|	2.11e-82	62.295	79.23	hypothetical protein COCNU_09G006930 [Cocos nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	2.51599588220572	1.79003692098549e-05	R_cType	gb|OVA13206.1|	2.23e-82	64.481	79.23	Protein of unknown function DUF1218 [Macleaya cordata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	2.51599588220572	1.79003692098549e-05	R_cType	ref|XP_010245317.1|	3.69e-82	64.481	80.87	PREDICTED: uncharacterized protein LOC104588892 [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	2.51599588220572	1.79003692098549e-05	R_cType	ref|XP_009397575.1|	5.18e-82	64.13	80.98	PREDICTED: uncharacterized protein LOC103982379 [Musa acuminata subsp. malaccensis]<>unnamed protein product [Musa acuminata subsp. malaccensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	2.51599588220572	1.79003692098549e-05	R_cType	gb|RRT63679.1|	5.54e-82	64.13	80.98	hypothetical protein B296_00017834 [Ensete ventricosum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	2.51599588220572	1.79003692098549e-05	R_cType	gb|RWW46119.1|	7.69e-82	64.13	80.98	hypothetical protein BHE74_00047981 [Ensete ventricosum]<>hypothetical protein BHM03_00024470 [Ensete ventricosum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	2.51599588220572	1.79003692098549e-05	R_cType	ref|XP_008802513.1|	4.89e-81	61.202	79.78	uncharacterized protein LOC103716332 [Phoenix dactylifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	2.66433579302181	0.000948536191730346	R_cType	gb|KAF8410107.1|	0	58.555	73	hypothetical protein HHK36_002629 [Tetracentron sinense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	2.66433579302181	0.000948536191730346	R_cType	ref|XP_010270814.1|	0	59.038	73.27	PREDICTED: probable beta-1,4-xylosyltransferase IRX14H [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	2.66433579302181	0.000948536191730346	R_cType	gb|KAF8404977.1|	0	58.046	75.48	hypothetical protein HHK36_009872 [Tetracentron sinense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	2.66433579302181	0.000948536191730346	R_cType	gb|KAF5196400.1|	0	57.656	71.64	Nucleotide-diphospho-sugar transferases superfamily protein [Thalictrum thalictroides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	2.66433579302181	0.000948536191730346	R_cType	gb|RWR77587.1|	0	58.509	71.51	putative beta-1,4-xylosyltransferase IRX14H isoform X1 [Cinnamomum micranthum f. kanehirae]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	2.66433579302181	0.000948536191730346	R_cType	ref|XP_006850475.1|	0	57.782	72.76	probable beta-1,4-xylosyltransferase IRX14H [Amborella trichopoda]<>probable beta-1,4-xylosyltransferase IRX14H [Amborella trichopoda]<>probable beta-1,4-xylosyltransferase IRX14H [Amborella trichopoda]<>probable beta-1,4-xylosyltransferase IRX14H [Amborella trichopoda]<>probable beta-1,4-xylosyltransferase IRX14H [Amborella trichopoda]<>hypothetical protein AMTR_s00035p00158100 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	2.66433579302181	0.000948536191730346	R_cType	gb|PIA56583.1|	0	57.547	72.08	hypothetical protein AQUCO_00700731v1 [Aquilegia coerulea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	2.66433579302181	0.000948536191730346	R_cType	ref|XP_010244236.1|	0	60.125	74.95	PREDICTED: probable beta-1,4-xylosyltransferase IRX14H isoform X1 [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	2.66433579302181	0.000948536191730346	R_cType	gb|OVA15889.1|	0	58.238	73.18	Glycosyl transferase [Macleaya cordata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	2.66433579302181	0.000948536191730346	R_cType	ref|XP_010093523.1|	0	53.962	71.32	probable beta-1,4-xylosyltransferase IRX14 [Morus notabilis]<>putative beta-1,4-xylosyltransferase IRX14 [Morus notabilis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215662_c4_g2_i1:71-451(-)	4.36370409941574	0.0029788026078476	R_cType	gb|AFG47802.1|	1.57e-57	69.6	80	hypothetical protein 0_12286_01, partial [Pinus taeda]<>hypothetical protein 0_12286_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215662_c4_g2_i1:71-451(-)	4.36370409941574	0.0029788026078476	R_cType	gb|AFG47800.1|	1.26e-56	68.8	79.2	hypothetical protein 0_12286_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215662_c4_g2_i1:71-451(-)	4.36370409941574	0.0029788026078476	R_cType	gb|AFG47799.1|	1.38e-54	67.2	77.6	hypothetical protein 0_12286_01, partial [Pinus taeda]<>hypothetical protein 0_12286_01, partial [Pinus taeda]<>hypothetical protein 0_12286_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215662_c4_g2_i1:71-451(-)	4.36370409941574	0.0029788026078476	R_cType	gb|AFG62973.1|	1.08e-53	67.2	79.2	hypothetical protein 0_8472_02, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215662_c4_g2_i1:71-451(-)	4.36370409941574	0.0029788026078476	R_cType	gb|AFG47804.1|	1.82e-53	62.879	74.24	hypothetical protein 0_12286_01, partial [Pinus taeda]
