qseqid	sseqid	evalue	bitscore	length	pident	ppos	qcovs	qlen	qstart	qend	qframe	slen	sstart	send	sframe	staxid	sskingdom	sscinames	scomnames	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208634_c0_g2_i1:282-677(-)	AT2G46600.1	1.30e-34	116	114	52.632	69.30	86	132	7	120	1	135	18	128	1	N/A	N/A	N/A	N/A	| Symbols:  | Calcium-binding EF-hand family protein | chr2:19136070-19136477 FORWARD LENGTH=135
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208641_c2_g1_i1:325-1443(+)	AT1G08250.1	9.98e-144	413	322	68.323	77.95	81	373	73	373	1	413	24	342	1	N/A	N/A	N/A	N/A	| Symbols: ADT6 | arogenate dehydratase 6 | chr1:2588994-2590235 REVERSE LENGTH=413
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208675_c0_g1_i1:232-1776(+)	AT1G01110.2	2.48e-58	201	558	33.333	51.08	99	515	1	514	1	527	1	525	1	N/A	N/A	N/A	N/A	| Symbols: IQD18 | IQ-domain 18 | chr1:52239-54494 FORWARD LENGTH=527
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208988_c0_g1_i2:161-1696(-)	AT3G14360.1	1.36e-150	440	455	48.571	65.71	86	512	52	490	1	518	67	511	1	N/A	N/A	N/A	N/A	| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr3:4791596-4793534 FORWARD LENGTH=518
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR209571_c0_g1_i1:346-1182(+)	AT5G52450.1	7.42e-51	173	183	47.541	67.76	66	279	2	184	1	486	85	267	1	N/A	N/A	N/A	N/A	| Symbols:  | MATE efflux family protein | chr5:21289042-21291749 REVERSE LENGTH=486
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR209571_c0_g1_i2:346-1560(+)	AT1G71140.1	1.19e-116	348	384	43.229	65.36	95	405	1	384	1	485	84	467	1	N/A	N/A	N/A	N/A	| Symbols:  | MATE efflux family protein | chr1:26824762-26826748 FORWARD LENGTH=485
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR209580_c0_g2_i1:298-996(-)	AT1G78370.1	2.83e-79	237	218	52.294	69.27	94	233	10	227	1	217	7	215	1	N/A	N/A	N/A	N/A	| Symbols: ATGSTU20, GSTU20 | glutathione S-transferase TAU 20 | chr1:29484428-29485204 REVERSE LENGTH=217
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR209591_c0_g1_i1:231-1844(+)	AT3G21240.1	0.0	747	530	68.113	82.45	98	538	11	535	1	556	22	551	1	N/A	N/A	N/A	N/A	| Symbols: 4CL2, AT4CL2 | 4-coumarate:CoA ligase 2 | chr3:7454497-7457314 REVERSE LENGTH=556
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR209901_c1_g2_i1:516-1250(-)	AT4G34050.1	2.11e-13	67.8	187	28.342	52.41	74	245	31	211	1	259	41	222	1	N/A	N/A	N/A	N/A	| Symbols: CCoAOMT1 | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr4:16310844-16311973 FORWARD LENGTH=259
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210038_c0_g1_i1:1-717(-)	AT5G26170.1	4.88e-28	104	70	65.714	78.57	29	239	169	238	1	173	100	169	1	N/A	N/A	N/A	N/A	| Symbols: WRKY50, ATWRKY50 | WRKY DNA-binding protein 50 | chr5:9147176-9148128 REVERSE LENGTH=173
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210038_c0_g1_i2:3-548(-)	AT1G69310.1	1.94e-22	90.9	82	52.439	74.39	43	182	105	182	1	287	112	193	1	N/A	N/A	N/A	N/A	| Symbols: WRKY57, ATWRKY57 | WRKY DNA-binding protein 57 | chr1:26056118-26057909 REVERSE LENGTH=287
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210038_c0_g1_i3:3-548(-)	AT1G69310.1	6.61e-22	89.7	82	51.220	74.39	43	182	105	182	1	287	112	193	1	N/A	N/A	N/A	N/A	| Symbols: WRKY57, ATWRKY57 | WRKY DNA-binding protein 57 | chr1:26056118-26057909 REVERSE LENGTH=287
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210071_c1_g1_i1:409-1209(+)	AT5G49800.1	1.38e-93	275	230	59.130	76.52	85	267	26	253	1	242	3	231	1	N/A	N/A	N/A	N/A	| Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr5:20234771-20236135 REVERSE LENGTH=242
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210487_c0_g1_i1:239-1561(-)	AT1G57560.1	5.65e-56	187	213	52.113	64.32	46	441	17	219	1	314	11	200	1	N/A	N/A	N/A	N/A	| Symbols: AtMYB50, MYB50 | myb domain protein 50 | chr1:21316851-21317959 FORWARD LENGTH=314
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210721_c0_g2_i2:373-1011(-)	AT3G60520.1	2.53e-20	82.8	160	35.625	45.62	74	213	55	212	1	129	4	129	1	N/A	N/A	N/A	N/A	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02070.1); Has 107 Blast hits to 107 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 107; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr3:22361751-22362467 REVERSE LENGTH=129
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210918_c0_g1_i1:789-1991(-)	AT1G57560.1	3.89e-43	152	109	66.972	76.15	27	401	1	109	1	314	13	119	1	N/A	N/A	N/A	N/A	| Symbols: AtMYB50, MYB50 | myb domain protein 50 | chr1:21316851-21317959 FORWARD LENGTH=314
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210918_c0_g1_i2:789-2090(-)	AT1G57560.1	4.46e-43	153	109	66.972	76.15	25	434	1	109	1	314	13	119	1	N/A	N/A	N/A	N/A	| Symbols: AtMYB50, MYB50 | myb domain protein 50 | chr1:21316851-21317959 FORWARD LENGTH=314
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211193_c0_g1_i1:533-1861(-)	AT5G01020.1	0.0	520	357	72.269	81.79	79	443	53	402	1	410	34	388	1	N/A	N/A	N/A	N/A	| Symbols:  | Protein kinase superfamily protein | chr5:6309-8270 REVERSE LENGTH=410
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211852_c1_g1_i2:70-1038(+)	AT1G55790.1	3.44e-65	213	196	51.020	67.35	61	323	26	221	1	515	21	216	1	N/A	N/A	N/A	N/A	| Symbols:  | Domain of unknown function (DUF2431) | chr1:20852685-20856069 REVERSE LENGTH=515
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211912_c0_g2_i1:345-1124(+)	AT1G68510.1	8.74e-57	181	124	66.935	82.26	48	260	1	124	1	233	1	123	1	N/A	N/A	N/A	N/A	| Symbols: LBD42 | LOB domain-containing protein 42 | chr1:25707033-25708004 FORWARD LENGTH=233
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211961_c3_g1_i1:284-811(+)	AT5G26660.1	8.97e-53	171	124	68.548	75.81	67	176	20	137	1	352	9	131	1	N/A	N/A	N/A	N/A	| Symbols: ATMYB86, MYB86 | myb domain protein 86 | chr5:9331775-9333044 REVERSE LENGTH=352
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212023_c4_g2_i1:268-948(+)	AT3G28450.1	9.95e-63	205	210	46.190	67.62	92	227	13	220	1	605	14	223	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich repeat protein kinase family protein | chr3:10667359-10669176 FORWARD LENGTH=605
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212059_c1_g1_i1:342-2642(+)	AT5G17920.1	0.0	1343	766	82.898	90.86	99	767	1	766	1	765	1	765	1	N/A	N/A	N/A	N/A	| Symbols: ATCIMS, ATMETS, ATMS1 | Cobalamin-independent synthase family protein | chr5:5935771-5939195 FORWARD LENGTH=765
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212549_c0_g1_i1:682-1185(+)	AT3G61460.1	4.42e-45	145	153	46.405	64.05	89	168	1	149	1	170	1	153	1	N/A	N/A	N/A	N/A	| Symbols: BRH1 | brassinosteroid-responsive RING-H2 | chr3:22741701-22742213 REVERSE LENGTH=170
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212574_c2_g3_i4:266-913(-)	AT3G60520.1	3.23e-14	66.6	47	57.447	72.34	22	216	46	92	1	129	9	53	1	N/A	N/A	N/A	N/A	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02070.1); Has 107 Blast hits to 107 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 107; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr3:22361751-22362467 REVERSE LENGTH=129
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212743_c1_g1_i1:368-799(-)	AT3G04720.1	3.80e-60	184	120	70.000	78.33	83	144	24	143	1	212	72	191	1	N/A	N/A	N/A	N/A	| Symbols: PR4, HEL, PR-4 | pathogenesis-related 4 | chr3:1285691-1286531 REVERSE LENGTH=212
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212760_c2_g1_i1:435-2159(-)	AT2G45720.1	1.57e-102	320	571	34.676	59.02	99	575	5	573	1	553	7	553	1	N/A	N/A	N/A	N/A	| Symbols:  | ARM repeat superfamily protein | chr2:18834468-18836129 FORWARD LENGTH=553
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212782_c0_g1_i1:347-3295(+)	AT1G79620.1	0.0	1098	990	57.677	72.63	99	983	2	982	1	971	6	971	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich repeat protein kinase family protein | chr1:29957633-29962174 REVERSE LENGTH=971
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212823_c0_g1_i1:671-2212(+)	AT1G70710.1	0.0	665	471	67.516	80.89	92	514	40	510	1	492	20	488	1	N/A	N/A	N/A	N/A	| Symbols: ATGH9B1, CEL1, GH9B1 | glycosyl hydrolase 9B1 | chr1:26659356-26662962 REVERSE LENGTH=492
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR21293_c3_g1_i5:565-1704(-)	AT2G33570.1	2.23e-170	484	372	62.097	76.34	98	380	1	372	1	496	129	490	1	N/A	N/A	N/A	N/A	| Symbols:  | Domain of unknown function (DUF23) | chr2:14217361-14219043 FORWARD LENGTH=496
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR21307_c1_g10_i1:51-398(+)	AT3G53980.1	4.33e-35	116	93	54.839	76.34	78	116	26	115	1	114	22	114	1	N/A	N/A	N/A	N/A	| Symbols:  | Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein | chr3:19987760-19988203 REVERSE LENGTH=114
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR21351_c0_g5_i2:1075-2697(-)	AT3G28030.1	1.54e-159	491	415	60.241	73.73	76	541	126	536	1	1479	887	1276	1	N/A	N/A	N/A	N/A	| Symbols: UVH3, UVR1 | 5'-3' exonuclease family protein | chr3:10424321-10431178 FORWARD LENGTH=1479
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR213569_c0_g1_i1:1195-2880(-)	AT4G08810.1	0.0	695	560	63.214	76.07	99	562	6	561	1	552	7	552	1	N/A	N/A	N/A	N/A	| Symbols: SUB1 | calcium ion binding | chr4:5616204-5617862 REVERSE LENGTH=552
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR213991_c1_g1_i2:312-1295(+)	AT5G05340.1	2.04e-138	395	299	64.883	76.59	91	328	31	327	1	324	26	324	1	N/A	N/A	N/A	N/A	| Symbols:  | Peroxidase superfamily protein | chr5:1579142-1580819 REVERSE LENGTH=324
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214162_c1_g1_i1:687-2285(+)	AT3G59110.1	0.0	645	484	67.149	79.55	90	533	1	478	1	512	1	475	1	N/A	N/A	N/A	N/A	| Symbols:  | Protein kinase superfamily protein | chr3:21855673-21857847 FORWARD LENGTH=512
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214190_c1_g1_i1:433-1509(-)	AT4G01680.3	8.83e-18	81.6	50	74.000	84.00	14	359	1	50	1	241	70	119	1	N/A	N/A	N/A	N/A	| Symbols: MYB55 | myb domain protein 55 | chr4:716401-717415 REVERSE LENGTH=241
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214220_c1_g1_i1:556-1476(-)	AT3G61790.1	1.65e-174	485	261	85.441	92.34	85	307	45	305	1	326	51	311	1	N/A	N/A	N/A	N/A	| Symbols:  | Protein with RING/U-box and TRAF-like domains | chr3:22871974-22873543 REVERSE LENGTH=326
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214573_c0_g1_i1:1-381(+)	AT2G35760.1	2.81e-14	65.9	56	53.571	71.43	44	127	4	59	1	201	68	123	1	N/A	N/A	N/A	N/A	| Symbols:  | Uncharacterised protein family (UPF0497) | chr2:15032059-15033094 FORWARD LENGTH=201
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214793_c0_g1_i1:359-745(-)	AT5G19875.1	3.36e-25	92.4	120	44.167	64.17	91	129	7	124	1	123	3	120	1	N/A	N/A	N/A	N/A	| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to oxidative stress; LOCATED IN: endomembrane system; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G31940.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). | chr5:6718412-6718783 FORWARD LENGTH=123
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214817_c0_g1_i1:454-1446(-)	AT3G51520.1	4.53e-126	363	290	54.138	76.21	88	331	34	323	1	314	21	308	1	N/A	N/A	N/A	N/A	| Symbols:  | diacylglycerol acyltransferase family | chr3:19110739-19112518 FORWARD LENGTH=314
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214866_c1_g12_i1:1-462(+)	AT3G48090.1	2.86e-16	74.7	158	31.013	53.16	97	154	6	154	1	623	169	320	1	N/A	N/A	N/A	N/A	| Symbols: EDS1, ATEDS1 | alpha/beta-Hydrolases superfamily protein | chr3:17755553-17757692 REVERSE LENGTH=623
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215133_c0_g1_i1:98-1132(+)	AT2G18150.1	1.10e-154	437	304	69.408	80.92	88	345	41	344	1	338	35	337	1	N/A	N/A	N/A	N/A	| Symbols:  | Peroxidase superfamily protein | chr2:7892298-7893586 REVERSE LENGTH=338
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215151_c1_g1_i1:272-1042(+)	AT2G43590.1	7.79e-67	207	207	53.623	65.22	80	257	52	256	1	264	66	264	1	N/A	N/A	N/A	N/A	| Symbols:  | Chitinase family protein | chr2:18081592-18082749 REVERSE LENGTH=264
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215357_c0_g1_i1:315-986(+)	AT5G38900.1	9.35e-84	248	217	49.770	72.81	97	224	1	217	1	217	1	217	1	N/A	N/A	N/A	N/A	| Symbols:  | Thioredoxin superfamily protein | chr5:15573745-15574945 REVERSE LENGTH=217
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215596_c0_g1_i1:331-900(+)	AT1G52910.1	9.44e-75	222	173	59.538	78.03	91	190	6	177	1	175	2	174	1	N/A	N/A	N/A	N/A	| Symbols:  | Protein of unknown function (DUF1218) | chr1:19708114-19709128 FORWARD LENGTH=175
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215637_c0_g1_i1:226-1821(+)	AT5G67230.1	0.0	525	514	52.140	69.07	95	532	6	512	1	492	8	484	1	N/A	N/A	N/A	N/A	| Symbols: IRX14-L, I14H | Nucleotide-diphospho-sugar transferases superfamily protein | chr5:26822506-26824181 FORWARD LENGTH=492
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215662_c4_g2_i1:71-451(-)	AT3G26220.1	1.27e-29	110	120	44.167	63.33	94	127	1	120	1	501	387	497	1	N/A	N/A	N/A	N/A	| Symbols: CYP71B3 | cytochrome P450, family 71, subfamily B, polypeptide 3 | chr3:9596208-9597828 REVERSE LENGTH=501
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215663_c2_g1_i1:251-1696(+)	AT2G28110.1	1.84e-177	505	358	63.966	80.17	74	482	117	472	1	448	85	442	1	N/A	N/A	N/A	N/A	| Symbols: FRA8, IRX7 | Exostosin family protein | chr2:11978024-11979641 REVERSE LENGTH=448
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215892_c0_g2_i1:1-495(+)	AT5G16080.1	3.53e-38	132	168	44.643	58.33	98	165	1	162	1	344	131	292	1	N/A	N/A	N/A	N/A	| Symbols: AtCXE17, CXE17 | carboxyesterase 17 | chr5:5252533-5253567 REVERSE LENGTH=344
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR216288_c0_g1_i1:249-812(+)	AT1G72230.1	4.83e-33	116	151	42.384	61.59	76	188	18	160	1	181	10	160	1	N/A	N/A	N/A	N/A	| Symbols:  | Cupredoxin superfamily protein | chr1:27188287-27189093 FORWARD LENGTH=181
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR216367_c2_g3_i1:375-1508(+)	AT5G09810.1	0.0	753	377	94.695	98.67	99	378	1	377	1	377	1	377	1	N/A	N/A	N/A	N/A	| Symbols: ACT7 | actin 7 | chr5:3052809-3054220 FORWARD LENGTH=377
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR216520_c0_g1_i2:283-921(-)	AT1G08125.1	3.00e-25	100	191	31.414	53.40	80	213	31	201	1	315	33	222	1	N/A	N/A	N/A	N/A	| Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr1:2539748-2542230 REVERSE LENGTH=315
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR216545_c0_g1_i1:434-2752(+)	AT3G57420.1	0.0	940	778	59.640	76.35	99	773	1	772	1	765	1	765	1	N/A	N/A	N/A	N/A	| Symbols:  | Protein of unknown function (DUF288) | chr3:21252605-21255115 REVERSE LENGTH=765
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR217650_c0_g2_i1:74-580(+)	AT1G07900.1	3.12e-45	147	149	44.966	67.11	86	169	11	156	1	190	34	182	1	N/A	N/A	N/A	N/A	| Symbols: LBD1 | LOB domain-containing protein 1 | chr1:2442624-2443631 FORWARD LENGTH=190
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR217777_c1_g2_i2:942-2198(-)	AT1G24764.1	1.48e-159	463	326	69.939	85.58	78	419	32	357	1	634	74	398	1	N/A	N/A	N/A	N/A	| Symbols: ATMAP70-2, MAP70-2 | microtubule-associated proteins 70-2 | chr1:8760001-8763256 REVERSE LENGTH=634
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR217777_c1_g2_i3:416-1798(-)	AT1G68060.1	1.07e-144	427	484	51.240	67.77	97	461	1	448	1	622	168	622	1	N/A	N/A	N/A	N/A	| Symbols: ATMAP70-1, MAP70-1 | microtubule-associated proteins 70-1 | chr1:25511392-25514226 REVERSE LENGTH=622
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR217952_c0_g1_i1:273-1295(+)	AT5G66390.1	4.87e-151	427	313	66.134	81.15	91	341	28	339	1	336	22	333	1	N/A	N/A	N/A	N/A	| Symbols:  | Peroxidase superfamily protein | chr5:26516063-26517329 REVERSE LENGTH=336
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR218175_c0_g1_i1:686-1831(-)	AT1G27600.1	1.36e-132	385	368	51.902	66.03	96	382	11	378	1	394	62	394	1	N/A	N/A	N/A	N/A	| Symbols: IRX9-L, I9H | Nucleotide-diphospho-sugar transferases superfamily protein | chr1:9604083-9605881 REVERSE LENGTH=394
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR218343_c0_g4_i2:1-429(+)	AT3G02230.1	2.39e-77	233	121	89.256	93.39	85	143	1	121	1	357	233	353	1	N/A	N/A	N/A	N/A	| Symbols: RGP1, ATRGP1 | reversibly glycosylated polypeptide 1 | chr3:415463-417304 FORWARD LENGTH=357
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR218349_c3_g3_i3:2-922(+)	AT5G23940.1	4.74e-23	98.6	264	28.788	45.83	81	307	50	299	1	484	188	443	1	N/A	N/A	N/A	N/A	| Symbols: EMB3009, PEL3, DCR | HXXXD-type acyl-transferase family protein | chr5:8076616-8079677 REVERSE LENGTH=484
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR218427_c0_g1_i3:1454-1954(-)	AT1G04090.1	1.45e-36	132	136	50.000	66.18	79	167	21	152	1	572	103	237	1	N/A	N/A	N/A	N/A	| Symbols:  | Plant protein of unknown function (DUF946) | chr1:1057225-1059247 FORWARD LENGTH=572
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219095_c0_g4_i1:2-742(-)	AT1G49660.1	1.29e-49	165	203	42.857	60.10	81	247	30	228	1	319	5	200	1	N/A	N/A	N/A	N/A	| Symbols: AtCXE5, CXE5 | carboxyesterase 5 | chr1:18378777-18379736 REVERSE LENGTH=319
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR21926_c3_g11_i4:3-2177(-)	AT1G55020.1	0.0	852	685	60.146	76.64	94	725	48	725	1	859	20	696	1	N/A	N/A	N/A	N/A	| Symbols: LOX1, ATLOX1 | lipoxygenase 1 | chr1:20525798-20530143 FORWARD LENGTH=859
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219366_c2_g2_i1:534-1967(-)	AT2G19440.1	0.0	539	435	60.920	74.02	90	478	17	446	1	478	18	448	1	N/A	N/A	N/A	N/A	| Symbols:  | O-Glycosyl hydrolases family 17 protein | chr2:8418164-8419806 REVERSE LENGTH=478
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219385_c2_g1_i2:213-1793(-)	AT5G12870.1	3.40e-47	165	125	63.200	76.80	24	527	10	134	1	280	1	122	1	N/A	N/A	N/A	N/A	| Symbols: ATMYB46, MYB46 | myb domain protein 46 | chr5:4062939-4064939 REVERSE LENGTH=280
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219453_c0_g1_i3:1338-6056(-)	AT5G43310.4	6.96e-87	310	421	43.230	54.63	63	1573	1	417	1	1164	1	349	1	N/A	N/A	N/A	N/A	| Symbols:  | COP1-interacting protein-related | chr5:17379883-17385387 REVERSE LENGTH=1164
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219453_c0_g1_i3:1338-6056(-)	AT5G43310.4	6.68e-23	106	580	26.897	42.07	63	1573	534	1107	1	1164	383	811	1	N/A	N/A	N/A	N/A	| Symbols:  | COP1-interacting protein-related | chr5:17379883-17385387 REVERSE LENGTH=1164
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219631_c2_g3_i1:2-1072(+)	AT4G04980.1	6.24e-87	280	301	49.502	67.44	82	357	60	350	1	880	584	871	1	N/A	N/A	N/A	N/A	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G11070.1); Has 23100 Blast hits to 15699 proteins in 1063 species: Archae - 116; Bacteria - 2262; Metazoa - 8308; Fungi - 3268; Plants - 3181; Viruses - 958; Other Eukaryotes - 5007 (source: NCBI BLink). | chr4:2544210-2547893 REVERSE LENGTH=880
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219631_c2_g3_i2:2-1072(+)	AT4G04980.1	3.12e-89	286	301	50.831	67.77	82	357	60	350	1	880	584	871	1	N/A	N/A	N/A	N/A	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G11070.1); Has 23100 Blast hits to 15699 proteins in 1063 species: Archae - 116; Bacteria - 2262; Metazoa - 8308; Fungi - 3268; Plants - 3181; Viruses - 958; Other Eukaryotes - 5007 (source: NCBI BLink). | chr4:2544210-2547893 REVERSE LENGTH=880
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR21967_c5_g9_i4:3-503(+)	AT5G52450.1	6.25e-64	203	167	64.671	78.44	100	167	1	167	1	486	211	377	1	N/A	N/A	N/A	N/A	| Symbols:  | MATE efflux family protein | chr5:21289042-21291749 REVERSE LENGTH=486
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219938_c0_g3_i1:668-1528(-)	AT4G36830.1	1.89e-71	221	265	43.774	63.40	90	287	18	276	1	289	11	272	1	N/A	N/A	N/A	N/A	| Symbols: HOS3-1 | GNS1/SUR4 membrane protein family | chr4:17349511-17350380 FORWARD LENGTH=289
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219965_c0_g1_i1:360-2267(+)	AT5G20610.1	6.83e-32	132	165	38.788	60.61	52	636	89	252	1	1164	55	218	1	N/A	N/A	N/A	N/A	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G26160.1); Has 918 Blast hits to 759 proteins in 180 species: Archae - 6; Bacteria - 105; Metazoa - 264; Fungi - 89; Plants - 167; Viruses - 5; Other Eukaryotes - 282 (source: NCBI BLink). | chr5:6969184-6972794 FORWARD LENGTH=1164
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219965_c0_g1_i1:360-2267(+)	AT5G20610.1	7.75e-13	72.0	193	31.606	45.08	52	636	469	635	1	1164	557	744	1	N/A	N/A	N/A	N/A	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G26160.1); Has 918 Blast hits to 759 proteins in 180 species: Archae - 6; Bacteria - 105; Metazoa - 264; Fungi - 89; Plants - 167; Viruses - 5; Other Eukaryotes - 282 (source: NCBI BLink). | chr5:6969184-6972794 FORWARD LENGTH=1164
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR220276_c9_g20_i1:1-348(+)	AT3G17390.1	1.01e-76	231	116	93.103	98.28	100	116	1	116	1	393	34	149	1	N/A	N/A	N/A	N/A	| Symbols: MTO3, SAMS3, MAT4 | S-adenosylmethionine synthetase family protein | chr3:5952484-5953665 REVERSE LENGTH=393
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR220276_c9_g26_i1:204-500(+)	AT3G17390.1	3.00e-62	193	99	91.919	97.98	100	99	1	99	1	393	1	99	1	N/A	N/A	N/A	N/A	| Symbols: MTO3, SAMS3, MAT4 | S-adenosylmethionine synthetase family protein | chr3:5952484-5953665 REVERSE LENGTH=393
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR220276_c9_g5_i2:1-555(+)	AT3G17390.1	3.28e-118	340	185	94.054	96.76	100	185	1	185	1	393	110	294	1	N/A	N/A	N/A	N/A	| Symbols: MTO3, SAMS3, MAT4 | S-adenosylmethionine synthetase family protein | chr3:5952484-5953665 REVERSE LENGTH=393
