qseqid	sseqid	evalue	bitscore	length	pident	ppos	qcovs	qlen	qstart	qend	qframe	slen	sstart	send	sframe	staxid	sskingdom	sscinames	scomnames	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR226852_c3_g1_i6:1-783(-)	AT3G57240.1	4.46e-59	191	239	42.259	62.76	92	261	23	261	1	341	33	266	1	N/A	N/A	N/A	N/A	AT3G57240.1 | Symbols: BG3 | beta-1,3-glucanase 3 | chr3:21181916-21183045 REVERSE LENGTH=341
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR226852_c3_g1_i6:1-783(-)	AT2G01630.2	8.05e-59	191	243	44.033	61.73	91	261	25	261	1	391	23	265	1	N/A	N/A	N/A	N/A	AT2G01630.2 | Symbols:  | O-Glycosyl hydrolases family 17 protein | chr2:279564-281955 REVERSE LENGTH=391
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR226852_c3_g1_i6:1-783(-)	AT3G57270.1	8.64e-59	190	241	41.494	59.75	92	261	22	261	1	340	24	264	1	N/A	N/A	N/A	N/A	AT3G57270.1 | Symbols: BG1 | beta-1,3-glucanase 1 | chr3:21191336-21193118 REVERSE LENGTH=340
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR226852_c3_g1_i6:1-783(-)	AT2G01630.1	1.31e-57	191	243	44.033	61.73	91	261	25	261	1	501	23	265	1	N/A	N/A	N/A	N/A	AT2G01630.1 | Symbols:  | O-Glycosyl hydrolases family 17 protein | chr2:279541-281955 REVERSE LENGTH=501
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR226852_c3_g1_i6:1-783(-)	AT3G13560.2	1.05e-55	186	256	42.578	59.38	96	261	12	261	1	505	16	268	1	N/A	N/A	N/A	N/A	AT3G13560.2 | Symbols:  | O-Glycosyl hydrolases family 17 protein | chr3:4425484-4427284 REVERSE LENGTH=505
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR226852_c3_g1_i6:1-783(-)	AT3G13560.3	1.05e-55	186	256	42.578	59.38	96	261	12	261	1	505	16	268	1	N/A	N/A	N/A	N/A	AT3G13560.3 | Symbols:  | O-Glycosyl hydrolases family 17 protein | chr3:4425484-4427284 REVERSE LENGTH=505
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR226852_c3_g1_i6:1-783(-)	AT3G13560.1	1.05e-55	186	256	42.578	59.38	96	261	12	261	1	505	16	268	1	N/A	N/A	N/A	N/A	AT3G13560.1 | Symbols:  | O-Glycosyl hydrolases family 17 protein | chr3:4425484-4427284 REVERSE LENGTH=505
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR226852_c3_g1_i6:1-783(-)	AT5G20390.1	7.41e-55	180	239	38.912	62.76	91	261	25	261	1	344	33	268	1	N/A	N/A	N/A	N/A	AT5G20390.1 | Symbols:  | Glycosyl hydrolase superfamily protein | chr5:6892982-6894016 REVERSE LENGTH=344
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR226852_c3_g1_i6:1-783(-)	AT5G56590.1	2.04e-54	182	251	38.645	60.16	95	261	15	261	1	506	20	266	1	N/A	N/A	N/A	N/A	AT5G56590.1 | Symbols:  | O-Glycosyl hydrolases family 17 protein | chr5:22907521-22909436 FORWARD LENGTH=506
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227388_c0_g1_i1:3-407(+)	AT2G01890.2	2.66e-58	182	123	68.293	82.11	90	135	6	127	1	307	130	252	1	N/A	N/A	N/A	N/A	AT2G01890.2 | Symbols: PAP8, ATPAP8 | purple acid phosphatase 8 | chr2:396985-399168 REVERSE LENGTH=307
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227388_c0_g1_i1:3-407(+)	AT2G01890.1	6.37e-58	182	123	68.293	82.11	90	135	6	127	1	335	158	280	1	N/A	N/A	N/A	N/A	AT2G01890.1 | Symbols: PAP8, ATPAP8 | purple acid phosphatase 8 | chr2:396985-399168 REVERSE LENGTH=335
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227388_c0_g1_i1:3-407(+)	AT1G14700.1	1.36e-56	180	123	68.293	82.11	90	135	6	127	1	366	187	309	1	N/A	N/A	N/A	N/A	AT1G14700.1 | Symbols: PAP3, ATPAP3 | purple acid phosphatase 3 | chr1:5058680-5060988 FORWARD LENGTH=366
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227388_c0_g1_i1:3-407(+)	AT1G14700.2	1.55e-56	179	123	68.293	82.11	90	135	6	127	1	364	185	307	1	N/A	N/A	N/A	N/A	AT1G14700.2 | Symbols: PAP3, ATPAP3 | purple acid phosphatase 3 | chr1:5058680-5060988 FORWARD LENGTH=364
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227388_c0_g1_i1:3-407(+)	AT1G25230.1	5.98e-52	167	123	62.602	77.24	90	135	6	127	1	339	159	281	1	N/A	N/A	N/A	N/A	AT1G25230.1 | Symbols:  | Calcineurin-like metallo-phosphoesterase superfamily protein | chr1:8840474-8842298 REVERSE LENGTH=339
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227388_c0_g1_i1:3-407(+)	AT3G17790.1	3.21e-50	162	123	57.724	78.86	90	135	6	127	1	338	159	281	1	N/A	N/A	N/A	N/A	AT3G17790.1 | Symbols: ATACP5, ATPAP17, PAP17 | purple acid phosphatase 17 | chr3:6089779-6090988 FORWARD LENGTH=338
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227388_c0_g1_i1:3-407(+)	AT2G01880.1	4.24e-49	159	125	58.400	75.20	92	135	4	127	1	328	152	275	1	N/A	N/A	N/A	N/A	AT2G01880.1 | Symbols: PAP7, ATPAP7 | purple acid phosphatase 7 | chr2:391563-393967 REVERSE LENGTH=328
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227588_c2_g1_i1:505-912(-)	AT1G64060.1	1.20e-69	224	135	77.778	85.93	99	136	1	135	1	944	814	944	1	N/A	N/A	N/A	N/A	AT1G64060.1 | Symbols: ATRBOH F, ATRBOHF, RBOHAP108, RBOHF, RBOH F | respiratory burst oxidase protein F | chr1:23770266-23776317 FORWARD LENGTH=944
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227588_c2_g1_i1:505-912(-)	AT4G11230.1	1.66e-62	205	135	69.630	81.48	99	136	1	135	1	941	811	941	1	N/A	N/A	N/A	N/A	AT4G11230.1 | Symbols:  | Riboflavin synthase-like superfamily protein | chr4:6840791-6845587 REVERSE LENGTH=941
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227588_c2_g1_i1:505-912(-)	AT5G51060.1	4.01e-62	204	135	68.889	80.74	99	136	1	135	1	905	775	905	1	N/A	N/A	N/A	N/A	AT5G51060.1 | Symbols: RHD2, ATRBOHC, RBOHC | NADPH/respiratory burst oxidase protein D | chr5:20757484-20762175 REVERSE LENGTH=905
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227588_c2_g1_i1:505-912(-)	AT1G19230.1	6.40e-62	203	135	68.889	84.44	99	136	1	135	1	926	796	926	1	N/A	N/A	N/A	N/A	AT1G19230.1 | Symbols:  | Riboflavin synthase-like superfamily protein | chr1:6644189-6649149 FORWARD LENGTH=926
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227588_c2_g1_i1:505-912(-)	AT1G19230.2	6.89e-62	203	135	68.889	84.44	99	136	1	135	1	934	804	934	1	N/A	N/A	N/A	N/A	AT1G19230.2 | Symbols:  | Riboflavin synthase-like superfamily protein | chr1:6644189-6649149 FORWARD LENGTH=934
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227588_c2_g1_i1:505-912(-)	AT5G60010.1	1.85e-60	199	135	67.407	81.48	99	136	1	135	1	886	756	886	1	N/A	N/A	N/A	N/A	AT5G60010.1 | Symbols:  | ferric reductase-like transmembrane component family protein | chr5:24160456-24164755 FORWARD LENGTH=886
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227588_c2_g1_i1:505-912(-)	AT4G25090.1	5.02e-60	197	135	64.444	81.48	99	136	1	135	1	849	719	849	1	N/A	N/A	N/A	N/A	AT4G25090.1 | Symbols:  | Riboflavin synthase-like superfamily protein | chr4:12878930-12883599 REVERSE LENGTH=849
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227588_c2_g1_i1:505-912(-)	AT5G07390.1	5.07e-60	198	135	68.148	80.00	99	136	1	135	1	902	772	902	1	N/A	N/A	N/A	N/A	AT5G07390.1 | Symbols: ATRBOHA, RBOHA | respiratory burst oxidase homolog A | chr5:2336063-2339728 REVERSE LENGTH=902
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227588_c2_g1_i1:505-912(-)	AT4G25090.2	6.67e-60	197	135	64.444	81.48	99	136	1	135	1	837	707	837	1	N/A	N/A	N/A	N/A	AT4G25090.2 | Symbols:  | Riboflavin synthase-like superfamily protein | chr4:12878930-12883599 REVERSE LENGTH=837
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227588_c2_g1_i1:505-912(-)	AT3G45810.1	1.07e-58	194	135	65.926	80.74	99	136	1	135	1	912	782	912	1	N/A	N/A	N/A	N/A	AT3G45810.1 | Symbols:  | ferric reductase-like transmembrane component family protein | chr3:16832883-16837569 REVERSE LENGTH=912
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227909_c0_g1_i1:350-754(-)	AT3G20830.1	7.55e-26	100	90	47.778	67.78	67	135	1	90	1	408	270	359	1	N/A	N/A	N/A	N/A	AT3G20830.1 | Symbols:  | AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein | chr3:7285024-7286250 REVERSE LENGTH=408
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227909_c0_g1_i1:350-754(-)	AT1G51170.1	7.66e-26	100	90	48.889	68.89	67	135	1	90	1	404	269	358	1	N/A	N/A	N/A	N/A	AT1G51170.1 | Symbols:  | Protein kinase superfamily protein | chr1:18953625-18954839 REVERSE LENGTH=404
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227909_c0_g1_i1:350-754(-)	AT3G25250.1	2.23e-25	99.0	112	44.643	62.50	83	135	1	112	1	421	262	369	1	N/A	N/A	N/A	N/A	AT3G25250.1 | Symbols: AGC2-1, AGC2, OXI1, AtOXI1 | AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein | chr3:9195566-9196949 FORWARD LENGTH=421
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227909_c0_g1_i1:350-754(-)	AT4G13000.1	1.10e-24	96.7	112	45.536	60.71	83	135	1	112	1	372	255	356	1	N/A	N/A	N/A	N/A	AT4G13000.1 | Symbols:  | AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein | chr4:7598099-7599217 REVERSE LENGTH=372
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227957_c0_g1_i1:753-2582(-)	AT2G26260.1	0.0	602	532	54.323	71.43	87	610	51	579	1	564	12	538	1	N/A	N/A	N/A	N/A	AT2G26260.1 | Symbols: AT3BETAHSD/D2, 3BETAHSD/D2 | 3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 2 | chr2:11178237-11182872 FORWARD LENGTH=564
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227957_c0_g1_i1:753-2582(-)	AT2G26260.2	2.50e-179	516	451	53.880	71.84	73	610	132	579	1	473	1	447	1	N/A	N/A	N/A	N/A	AT2G26260.2 | Symbols: AT3BETAHSD/D2, 3BETAHSD/D2 | 3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 2 | chr2:11178586-11182872 FORWARD LENGTH=473
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227957_c0_g1_i1:753-2582(-)	AT1G47290.2	2.28e-162	471	447	53.020	69.57	72	610	51	491	1	439	12	438	1	N/A	N/A	N/A	N/A	AT1G47290.2 | Symbols: AT3BETAHSD/D1, 3BETAHSD/D1 | 3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 1 | chr1:17336121-17339030 FORWARD LENGTH=439
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227957_c0_g1_i1:753-2582(-)	AT1G47290.1	1.29e-157	457	353	61.756	76.77	57	610	51	400	1	382	12	363	1	N/A	N/A	N/A	N/A	AT1G47290.1 | Symbols: AT3BETAHSD/D1, 3BETAHSD/D1 | 3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 1 | chr1:17336121-17339030 FORWARD LENGTH=382
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227957_c0_g1_i1:753-2582(-)	AT2G43420.1	5.65e-156	459	546	45.421	62.45	89	610	51	595	1	561	15	549	1	N/A	N/A	N/A	N/A	AT2G43420.1 | Symbols:  | 3-beta hydroxysteroid dehydrogenase/isomerase family protein | chr2:18031493-18034936 REVERSE LENGTH=561
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227957_c0_g1_i1:753-2582(-)	AT2G33630.1	1.31e-43	162	381	32.021	49.87	59	610	40	399	1	480	3	372	1	N/A	N/A	N/A	N/A	AT2G33630.1 | Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr2:14236951-14238734 REVERSE LENGTH=480
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227982_c0_g1_i1:294-1304(-)	AT5G42760.1	7.49e-118	344	328	54.573	70.73	96	337	2	326	1	348	15	337	1	N/A	N/A	N/A	N/A	AT5G42760.1 | Symbols:  | Leucine carboxyl methyltransferase | chr5:17148953-17150105 FORWARD LENGTH=348
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227982_c0_g1_i1:294-1304(-)	AT5G42760.2	6.50e-116	339	324	54.630	70.68	95	337	2	322	1	364	11	329	1	N/A	N/A	N/A	N/A	AT5G42760.2 | Symbols:  | Leucine carboxyl methyltransferase | chr5:17148965-17150364 FORWARD LENGTH=364
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228329_c0_g2_i1:223-879(-)	AT3G55120.1	4.21e-65	201	216	47.685	67.13	98	219	3	217	1	246	11	224	1	N/A	N/A	N/A	N/A	AT3G55120.1 | Symbols: TT5, A11, CFI | Chalcone-flavanone isomerase family protein | chr3:20430248-20431415 REVERSE LENGTH=246
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228329_c0_g2_i1:223-879(-)	AT5G66230.2	6.38e-50	170	214	43.925	61.68	97	219	5	217	1	545	3	206	1	N/A	N/A	N/A	N/A	AT5G66230.2 | Symbols:  | Chalcone-flavanone isomerase family protein | chr5:26461177-26463873 FORWARD LENGTH=545
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228329_c0_g2_i1:223-879(-)	AT5G66220.1	2.28e-42	141	157	45.860	67.52	71	219	62	217	1	174	3	157	1	N/A	N/A	N/A	N/A	AT5G66220.1 | Symbols:  | Chalcone-flavanone isomerase family protein | chr5:26461422-26462174 FORWARD LENGTH=174
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228329_c0_g2_i2:537-1199(-)	AT3G55120.1	8.93e-66	203	216	48.611	67.59	97	221	3	217	1	246	11	224	1	N/A	N/A	N/A	N/A	AT3G55120.1 | Symbols: TT5, A11, CFI | Chalcone-flavanone isomerase family protein | chr3:20430248-20431415 REVERSE LENGTH=246
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228329_c0_g2_i2:537-1199(-)	AT5G66230.2	1.04e-49	169	216	43.981	62.04	97	221	5	219	1	545	3	208	1	N/A	N/A	N/A	N/A	AT5G66230.2 | Symbols:  | Chalcone-flavanone isomerase family protein | chr5:26461177-26463873 FORWARD LENGTH=545
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228329_c0_g2_i2:537-1199(-)	AT5G66220.1	1.67e-41	139	157	45.860	67.52	71	221	62	217	1	174	3	157	1	N/A	N/A	N/A	N/A	AT5G66220.1 | Symbols:  | Chalcone-flavanone isomerase family protein | chr5:26461422-26462174 FORWARD LENGTH=174
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228340_c0_g1_i1:392-1447(+)	AT2G28760.3	0.0	595	349	82.808	88.83	99	352	3	351	1	343	2	343	1	N/A	N/A	N/A	N/A	AT2G28760.3 | Symbols: UXS6 | UDP-XYL synthase 6 | chr2:12336469-12338642 REVERSE LENGTH=343
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228340_c0_g1_i1:392-1447(+)	AT2G28760.1	0.0	595	349	82.808	88.83	99	352	3	351	1	343	2	343	1	N/A	N/A	N/A	N/A	AT2G28760.1 | Symbols: UXS6 | UDP-XYL synthase 6 | chr2:12336469-12338642 REVERSE LENGTH=343
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228340_c0_g1_i1:392-1447(+)	AT2G28760.2	0.0	595	349	82.808	88.83	99	352	3	351	1	343	2	343	1	N/A	N/A	N/A	N/A	AT2G28760.2 | Symbols: UXS6 | UDP-XYL synthase 6 | chr2:12336469-12338642 REVERSE LENGTH=343
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228340_c0_g1_i1:392-1447(+)	AT3G46440.2	0.0	593	322	86.957	92.86	91	352	29	350	1	341	19	340	1	N/A	N/A	N/A	N/A	AT3G46440.2 | Symbols: UXS5 | UDP-XYL synthase 5 | chr3:17089268-17091611 REVERSE LENGTH=341
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228340_c0_g1_i1:392-1447(+)	AT3G46440.1	0.0	593	322	86.957	92.86	91	352	29	350	1	341	19	340	1	N/A	N/A	N/A	N/A	AT3G46440.1 | Symbols: UXS5 | UDP-XYL synthase 5 | chr3:17089268-17091611 REVERSE LENGTH=341
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228340_c0_g1_i1:392-1447(+)	AT5G59290.2	0.0	593	322	86.335	92.86	91	352	29	350	1	357	35	356	1	N/A	N/A	N/A	N/A	AT5G59290.2 | Symbols: UXS3, ATUXS3 | UDP-glucuronic acid decarboxylase 3 | chr5:23915814-23917998 REVERSE LENGTH=357
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228340_c0_g1_i1:392-1447(+)	AT5G59290.1	0.0	592	322	86.335	92.86	91	352	29	350	1	342	20	341	1	N/A	N/A	N/A	N/A	AT5G59290.1 | Symbols: UXS3, ATUXS3 | UDP-glucuronic acid decarboxylase 3 | chr5:23915814-23917953 REVERSE LENGTH=342
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228340_c0_g1_i1:392-1447(+)	AT2G47650.1	5.83e-173	488	308	75.000	85.71	88	352	39	346	1	443	121	427	1	N/A	N/A	N/A	N/A	AT2G47650.1 | Symbols: UXS4 | UDP-xylose synthase 4 | chr2:19538751-19541364 REVERSE LENGTH=443
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228340_c0_g1_i1:392-1447(+)	AT3G62830.2	6.07e-172	485	308	75.000	85.06	88	352	39	346	1	445	119	425	1	N/A	N/A	N/A	N/A	AT3G62830.2 | Symbols: UXS2, ATUXS2 | NAD(P)-binding Rossmann-fold superfamily protein | chr3:23232539-23235353 FORWARD LENGTH=445
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228340_c0_g1_i1:392-1447(+)	AT3G62830.1	6.07e-172	485	308	75.000	85.06	88	352	39	346	1	445	119	425	1	N/A	N/A	N/A	N/A	AT3G62830.1 | Symbols: UXS2, ATUXS2, AUD1 | NAD(P)-binding Rossmann-fold superfamily protein | chr3:23232539-23235353 FORWARD LENGTH=445
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228366_c0_g1_i2:435-1745(+)	AT1G52920.1	1.32e-173	492	415	59.518	74.70	94	437	26	436	1	410	1	410	1	N/A	N/A	N/A	N/A	AT1G52920.1 | Symbols: GCR2, GPCR | G protein coupled receptor | chr1:19709360-19711048 REVERSE LENGTH=410
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228366_c0_g1_i2:435-1745(+)	AT2G20770.1	8.85e-164	467	413	55.932	72.64	94	437	26	436	1	405	1	405	1	N/A	N/A	N/A	N/A	AT2G20770.1 | Symbols: GCL2 | GCR2-like 2 | chr2:8945380-8947041 FORWARD LENGTH=405
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228366_c0_g1_i2:435-1745(+)	AT5G65280.1	9.72e-132	386	429	45.921	64.80	92	437	37	436	1	433	6	433	1	N/A	N/A	N/A	N/A	AT5G65280.1 | Symbols: GCL1 | GCR2-like 1 | chr5:26086129-26088069 REVERSE LENGTH=433
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228839_c0_g2_i1:190-666(+)	AT5G12020.1	1.95e-37	125	140	50.714	71.43	86	159	21	157	1	155	15	154	1	N/A	N/A	N/A	N/A	AT5G12020.1 | Symbols: HSP17.6II | 17.6 kDa class II heat shock protein | chr5:3882409-3882876 REVERSE LENGTH=155
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228839_c0_g2_i1:190-666(+)	AT5G12030.1	3.25e-36	122	146	48.630	71.23	91	159	14	157	1	156	10	155	1	N/A	N/A	N/A	N/A	AT5G12030.1 | Symbols: AT-HSP17.6A, HSP17.6, HSP17.6A | heat shock protein 17.6A | chr5:3884214-3884684 REVERSE LENGTH=156
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228839_c0_g2_i1:190-666(+)	AT1G53540.1	8.15e-29	103	129	39.535	62.79	80	159	22	148	1	157	21	149	1	N/A	N/A	N/A	N/A	AT1G53540.1 | Symbols:  | HSP20-like chaperones superfamily protein | chr1:19980510-19980983 FORWARD LENGTH=157
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228839_c0_g2_i1:190-666(+)	AT1G07400.1	7.24e-28	101	124	42.742	64.52	78	159	22	145	1	157	23	144	1	N/A	N/A	N/A	N/A	AT1G07400.1 | Symbols:  | HSP20-like chaperones superfamily protein | chr1:2275148-2275621 FORWARD LENGTH=157
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228839_c0_g2_i1:190-666(+)	AT1G59860.1	7.23e-26	96.3	121	42.149	63.64	76	159	22	142	1	155	24	139	1	N/A	N/A	N/A	N/A	AT1G59860.1 | Symbols:  | HSP20-like chaperones superfamily protein | chr1:22031474-22031941 FORWARD LENGTH=155
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228839_c0_g2_i1:190-666(+)	AT5G59720.1	4.64e-24	91.7	127	40.157	60.63	77	159	26	148	1	161	25	151	1	N/A	N/A	N/A	N/A	AT5G59720.1 | Symbols: HSP18.2 | heat shock protein 18.2 | chr5:24062632-24063117 FORWARD LENGTH=161
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228839_c0_g2_i1:190-666(+)	AT4G10250.1	1.78e-22	88.6	132	32.576	60.61	82	159	25	155	1	195	47	177	1	N/A	N/A	N/A	N/A	AT4G10250.1 | Symbols: ATHSP22.0 | HSP20-like chaperones superfamily protein | chr4:6370537-6371124 FORWARD LENGTH=195
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228839_c0_g2_i1:190-666(+)	AT3G46230.1	2.39e-22	87.0	128	38.281	61.72	80	159	22	148	1	156	21	148	1	N/A	N/A	N/A	N/A	AT3G46230.1 | Symbols: ATHSP17.4, HSP17.4 | heat shock protein 17.4 | chr3:16984263-16984733 REVERSE LENGTH=156
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229153_c0_g1_i1:247-1617(-)	AT2G03200.1	6.66e-136	399	442	48.643	63.12	91	457	36	453	1	461	29	458	1	N/A	N/A	N/A	N/A	AT2G03200.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr2:966506-967891 REVERSE LENGTH=461
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229153_c0_g1_i1:247-1617(-)	AT5G33340.1	4.76e-88	275	421	41.093	55.34	90	457	41	453	1	437	26	434	1	N/A	N/A	N/A	N/A	AT5G33340.1 | Symbols: CDR1 | Eukaryotic aspartyl protease family protein | chr5:12594474-12595787 FORWARD LENGTH=437
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229153_c0_g1_i1:247-1617(-)	AT1G64830.1	9.27e-79	251	419	38.902	53.94	90	457	42	453	1	431	22	428	1	N/A	N/A	N/A	N/A	AT1G64830.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr1:24091271-24092566 REVERSE LENGTH=431
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229153_c0_g1_i1:247-1617(-)	AT2G35615.1	9.59e-79	251	426	39.437	56.57	89	457	48	453	1	447	28	443	1	N/A	N/A	N/A	N/A	AT2G35615.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr2:14959391-14960734 FORWARD LENGTH=447
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229153_c0_g1_i1:247-1617(-)	AT1G01300.1	4.35e-74	240	418	39.234	55.02	89	457	48	453	1	485	74	484	1	N/A	N/A	N/A	N/A	AT1G01300.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr1:117065-118522 FORWARD LENGTH=485
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229153_c0_g1_i1:247-1617(-)	AT3G20015.1	1.01e-73	239	417	36.930	53.48	89	457	48	453	1	470	61	470	1	N/A	N/A	N/A	N/A	AT3G20015.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr3:6978746-6980158 REVERSE LENGTH=470
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229153_c0_g1_i1:247-1617(-)	AT3G18490.1	3.08e-71	233	441	35.374	53.74	93	457	29	453	1	500	84	500	1	N/A	N/A	N/A	N/A	AT3G18490.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr3:6349090-6350592 REVERSE LENGTH=500
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229153_c0_g1_i1:247-1617(-)	AT1G31450.1	3.20e-71	232	424	37.736	53.54	89	457	46	453	1	445	29	441	1	N/A	N/A	N/A	N/A	AT1G31450.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr1:11259872-11261209 REVERSE LENGTH=445
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229153_c0_g1_i1:247-1617(-)	AT1G25510.1	8.31e-71	232	402	38.060	56.47	84	457	70	453	1	483	92	483	1	N/A	N/A	N/A	N/A	AT1G25510.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr1:8959372-8960823 REVERSE LENGTH=483
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229153_c0_g1_i1:247-1617(-)	AT3G61820.1	7.06e-70	229	426	38.263	53.05	89	457	48	453	1	483	63	483	1	N/A	N/A	N/A	N/A	AT3G61820.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr3:22880074-22881525 REVERSE LENGTH=483
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229265_c1_g1_i2:2-562(+)	AT3G51680.1	3.01e-64	199	186	56.452	74.19	98	187	1	184	1	303	118	303	1	N/A	N/A	N/A	N/A	AT3G51680.1 | Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr3:19173622-19174667 REVERSE LENGTH=303
